"Overall","variable","sp","season","climate","method"
0,"ICE","DMS","summer","CMCC-CM","gbm"
90.6758681856584,"SST","DMS","summer","CMCC-CM","gbm"
26.6695451829538,"WINu","DMS","summer","CMCC-CM","gbm"
43.4806540107946,"WINv","DMS","summer","CMCC-CM","gbm"
20.9658389121476,"WIN","DMS","summer","CMCC-CM","gbm"
28.1855605937005,"CURu","DMS","summer","CMCC-CM","gbm"
45.0901217267806,"CURv","DMS","summer","CMCC-CM","gbm"
35.7545379680969,"CUR","DMS","summer","CMCC-CM","gbm"
69.7221033779706,"SSH","DMS","summer","CMCC-CM","gbm"
67.0920269126282,"SSHg","DMS","summer","CMCC-CM","gbm"
16.8687945768797,"SSTg","DMS","summer","CMCC-CM","gbm"
100,"DEP","DMS","summer","CMCC-CM","gbm"
