"Obs","Sim","variable","sp","season","climate","method"
48.5875212256425,48.5875212256425,"ICE","SES","winter","NorESM1-M","svm"
91.1448393611353,91.1448393611353,"SST","SES","winter","NorESM1-M","svm"
29.460525715778,29.460525715778,"WINu","SES","winter","NorESM1-M","svm"
8.42117688660695,8.42117688660695,"WINv","SES","winter","NorESM1-M","svm"
22.0692154444114,22.0692154444114,"WIN","SES","winter","NorESM1-M","svm"
4.02699673316866,4.02699673316866,"CURu","SES","winter","NorESM1-M","svm"
0,0,"CURv","SES","winter","NorESM1-M","svm"
3.30874778911217,3.30874778911217,"CUR","SES","winter","NorESM1-M","svm"
94.9689021505377,94.9689021505377,"SSH","SES","winter","NorESM1-M","svm"
3.46462927161277,3.46462927161277,"SSHg","SES","winter","NorESM1-M","svm"
4.14401121287765,4.14401121287765,"SSTg","SES","winter","NorESM1-M","svm"
100,100,"DEP","SES","winter","NorESM1-M","svm"
