"Obs","Sim","variable","sp","season","climate","method"
13.0143442410834,13.0143442410834,"ICE","IYA","winter","NorESM1-M","svm"
100,100,"SST","IYA","winter","NorESM1-M","svm"
87.4029221547816,87.4029221547816,"WINu","IYA","winter","NorESM1-M","svm"
99.5384154998097,99.5384154998097,"WINv","IYA","winter","NorESM1-M","svm"
83.8539470863681,83.8539470863681,"WIN","IYA","winter","NorESM1-M","svm"
77.6919932322302,77.6919932322302,"CURu","IYA","winter","NorESM1-M","svm"
81.0473106687149,81.0473106687149,"CURv","IYA","winter","NorESM1-M","svm"
0,0,"CUR","IYA","winter","NorESM1-M","svm"
64.5504685157061,64.5504685157061,"SSH","IYA","winter","NorESM1-M","svm"
60.156484521512,60.156484521512,"SSHg","IYA","winter","NorESM1-M","svm"
41.3250145685365,41.3250145685365,"SSTg","IYA","winter","NorESM1-M","svm"
63.2775089937923,63.2775089937923,"DEP","IYA","winter","NorESM1-M","svm"
