"Obs","Sim","variable","sp","season","climate","method"
0,0,"ICE","IYA","winter","GISS-E2-H-CC","svm"
100,100,"SST","IYA","winter","GISS-E2-H-CC","svm"
82.1486862690503,82.1486862690503,"WINu","IYA","winter","GISS-E2-H-CC","svm"
76.7149154768772,76.7149154768772,"WINv","IYA","winter","GISS-E2-H-CC","svm"
80.9961680719438,80.9961680719438,"WIN","IYA","winter","GISS-E2-H-CC","svm"
54.3574515213807,54.3574515213807,"CURu","IYA","winter","GISS-E2-H-CC","svm"
76.5135804969117,76.5135804969117,"CURv","IYA","winter","GISS-E2-H-CC","svm"
17.0351650118191,17.0351650118191,"CUR","IYA","winter","GISS-E2-H-CC","svm"
4.6678914270768,4.6678914270768,"SSTg","IYA","winter","GISS-E2-H-CC","svm"
59.1229551985484,59.1229551985484,"DEP","IYA","winter","GISS-E2-H-CC","svm"
