"Overall","variable","sp","climate","season","method"
0,"ICE","ORC","CMCC-CM","winter","gbm"
1.21367921619835,"SST","ORC","CMCC-CM","winter","gbm"
0.868243047446453,"SSTg","ORC","CMCC-CM","winter","gbm"
2.32818490742682,"WIN","ORC","CMCC-CM","winter","gbm"
0.701161793107139,"WINu","ORC","CMCC-CM","winter","gbm"
3.68608215307515,"WINv","ORC","CMCC-CM","winter","gbm"
2.98894204904517,"CUR","ORC","CMCC-CM","winter","gbm"
2.08039192344207,"CURu","ORC","CMCC-CM","winter","gbm"
4.52754729537745,"CURv","ORC","CMCC-CM","winter","gbm"
0.327098917116193,"SSH","ORC","CMCC-CM","winter","gbm"
1.45279242141175,"SSHg","ORC","CMCC-CM","winter","gbm"
100,"DEP","ORC","CMCC-CM","winter","gbm"
