"Overall","variable","sp","season","climate","method"
0,"WINu","ORC","winter","NorESM1-M","gam"
0,"WINv","ORC","winter","NorESM1-M","gam"
0,"WIN","ORC","winter","NorESM1-M","gam"
0,"SST","ORC","winter","NorESM1-M","gam"
0,"CURv","ORC","winter","NorESM1-M","gam"
0,"SSH","ORC","winter","NorESM1-M","gam"
0,"SSHg","ORC","winter","NorESM1-M","gam"
0,"SSTg","ORC","winter","NorESM1-M","gam"
0,"CURu","ORC","winter","NorESM1-M","gam"
0,"CUR","ORC","winter","NorESM1-M","gam"
NA,"DEP","ORC","winter","NorESM1-M","gam"
