"Overall","variable","sp","season","climate","method"
20.723839186996,"ICE","IYA","summer","CMCC-CM","ann"
6.82116678608362,"SST","IYA","summer","CMCC-CM","ann"
0,"WINu","IYA","summer","CMCC-CM","ann"
85.3635940120009,"WINv","IYA","summer","CMCC-CM","ann"
18.6816695232682,"WIN","IYA","summer","CMCC-CM","ann"
54.4393500254074,"CURu","IYA","summer","CMCC-CM","ann"
59.3442384748276,"CURv","IYA","summer","CMCC-CM","ann"
34.1623181660003,"CUR","IYA","summer","CMCC-CM","ann"
78.3466890350536,"SSH","IYA","summer","CMCC-CM","ann"
46.1415297738801,"SSHg","IYA","summer","CMCC-CM","ann"
63.9462563195118,"SSTg","IYA","summer","CMCC-CM","ann"
100,"DEP","IYA","summer","CMCC-CM","ann"
