"Overall","variable","sp","climate","season","method"
0,"ICE","SES","EC-EARTH","summer","rf"
80.1204660152772,"SST","SES","EC-EARTH","summer","rf"
42.1151324961128,"SSTg","SES","EC-EARTH","summer","rf"
52.5086309937069,"WINu","SES","EC-EARTH","summer","rf"
51.0248154231721,"WINv","SES","EC-EARTH","summer","rf"
52.2433364258941,"CURu","SES","EC-EARTH","summer","rf"
36.6166436655442,"CURv","SES","EC-EARTH","summer","rf"
100,"SSH","SES","EC-EARTH","summer","rf"
54.6827575210433,"SSHg","SES","EC-EARTH","summer","rf"
77.4802499753328,"DEP","SES","EC-EARTH","summer","rf"
