"Overall","variable","sp","climate","season","method"
0,"ICE","SFS","CMCC-CM","winter","rf"
56.0320054423621,"SST","SFS","CMCC-CM","winter","rf"
68.7550646403932,"SSTg","SFS","CMCC-CM","winter","rf"
41.8581271810179,"WINu","SFS","CMCC-CM","winter","rf"
32.0845921674127,"WINv","SFS","CMCC-CM","winter","rf"
24.8733241883135,"CURu","SFS","CMCC-CM","winter","rf"
22.5276931086844,"CURv","SFS","CMCC-CM","winter","rf"
38.9583846421884,"SSH","SFS","CMCC-CM","winter","rf"
29.9907382607244,"SSHg","SFS","CMCC-CM","winter","rf"
100,"DEP","SFS","CMCC-CM","winter","rf"
