"Overall","variable","sp","climate","season","method"
27.8591483153383,"ICE","LMS","NorESM1-M","winter","gbm"
11.0682916728292,"SST","LMS","NorESM1-M","winter","gbm"
7.93126941059445,"SSTg","LMS","NorESM1-M","winter","gbm"
2.68326395215621,"WIN","LMS","NorESM1-M","winter","gbm"
100,"WINu","LMS","NorESM1-M","winter","gbm"
30.771369542008,"WINv","LMS","NorESM1-M","winter","gbm"
0,"CUR","LMS","NorESM1-M","winter","gbm"
0.423523701492473,"CURu","LMS","NorESM1-M","winter","gbm"
2.43863447540757,"CURv","LMS","NorESM1-M","winter","gbm"
50.5415662609846,"SSH","LMS","NorESM1-M","winter","gbm"
3.44781927865022,"SSHg","LMS","NorESM1-M","winter","gbm"
0,"DEP","LMS","NorESM1-M","winter","gbm"
