"Overall","variable","sp","season","climate","method"
37.8058456239185,"ICE","SES","winter","ACCESS1-0","ann"
30.0875341363444,"SST","SES","winter","ACCESS1-0","ann"
100,"WINu","SES","winter","ACCESS1-0","ann"
41.062731205603,"WINv","SES","winter","ACCESS1-0","ann"
69.583065272302,"WIN","SES","winter","ACCESS1-0","ann"
26.7841328441272,"CURu","SES","winter","ACCESS1-0","ann"
32.4567304010731,"CURv","SES","winter","ACCESS1-0","ann"
32.979361691812,"CUR","SES","winter","ACCESS1-0","ann"
12.918036987959,"SSH","SES","winter","ACCESS1-0","ann"
35.8994600493051,"SSHg","SES","winter","ACCESS1-0","ann"
0,"SSTg","SES","winter","ACCESS1-0","ann"
40.1019345604216,"DEP","SES","winter","ACCESS1-0","ann"
