"Overall","variable","sp","season","climate","method"
57.5476013150247,"ICE","IYA","winter","BCC-CSM1.1","ann"
33.86662580522,"SST","IYA","winter","BCC-CSM1.1","ann"
15.7095942043392,"WINu","IYA","winter","BCC-CSM1.1","ann"
41.7465630823539,"WINv","IYA","winter","BCC-CSM1.1","ann"
51.4213064336393,"WIN","IYA","winter","BCC-CSM1.1","ann"
38.8371500761861,"CURu","IYA","winter","BCC-CSM1.1","ann"
0.442622570969875,"CURv","IYA","winter","BCC-CSM1.1","ann"
38.2223565443448,"CUR","IYA","winter","BCC-CSM1.1","ann"
27.618548964915,"SSH","IYA","winter","BCC-CSM1.1","ann"
0,"SSHg","IYA","winter","BCC-CSM1.1","ann"
10.5141709291976,"SSTg","IYA","winter","BCC-CSM1.1","ann"
100,"DEP","IYA","winter","BCC-CSM1.1","ann"
