"Overall","variable","sp","climate","season","method"
0,"ICE","ORC","EC-EARTH","winter","gbm"
12.6832033025136,"SST","ORC","EC-EARTH","winter","gbm"
8.08287472394239,"SSTg","ORC","EC-EARTH","winter","gbm"
2.33316793791118,"WIN","ORC","EC-EARTH","winter","gbm"
3.22165023352199,"WINu","ORC","EC-EARTH","winter","gbm"
3.00309946559937,"WINv","ORC","EC-EARTH","winter","gbm"
5.77913243842772,"CUR","ORC","EC-EARTH","winter","gbm"
5.25106223034671,"CURu","ORC","EC-EARTH","winter","gbm"
6.72681337731655,"CURv","ORC","EC-EARTH","winter","gbm"
3.09095770677454,"SSH","ORC","EC-EARTH","winter","gbm"
8.04216330887357,"SSHg","ORC","EC-EARTH","winter","gbm"
100,"DEP","ORC","EC-EARTH","winter","gbm"
