"Obs","Sim","variable","sp","season","climate","method"
0,0,"ICE","SRP","summer","NorESM1-M","svm"
100,100,"SST","SRP","summer","NorESM1-M","svm"
93.5476054100541,93.5476054100541,"WINu","SRP","summer","NorESM1-M","svm"
84.9992740116047,84.9992740116047,"WINv","SRP","summer","NorESM1-M","svm"
94.1560574862924,94.1560574862924,"WIN","SRP","summer","NorESM1-M","svm"
2.0796314863337,2.0796314863337,"CURu","SRP","summer","NorESM1-M","svm"
63.8686885862676,63.8686885862676,"CURv","SRP","summer","NorESM1-M","svm"
32.575739281754,32.575739281754,"CUR","SRP","summer","NorESM1-M","svm"
98.1576371762248,98.1576371762248,"SSH","SRP","summer","NorESM1-M","svm"
36.6497168499766,36.6497168499766,"SSHg","SRP","summer","NorESM1-M","svm"
89.4518685588944,89.4518685588944,"SSTg","SRP","summer","NorESM1-M","svm"
47.0231562309022,47.0231562309022,"DEP","SRP","summer","NorESM1-M","svm"
