"Overall","variable","sp","climate","season","method"
0,"ICE","IYA","CMCC-CM","winter","gbm"
23.3735631304854,"SST","IYA","CMCC-CM","winter","gbm"
20.9037925972928,"SSTg","IYA","CMCC-CM","winter","gbm"
39.2880631828594,"WIN","IYA","CMCC-CM","winter","gbm"
17.9177291818981,"WINu","IYA","CMCC-CM","winter","gbm"
33.63617853446,"WINv","IYA","CMCC-CM","winter","gbm"
6.82478151495031,"CUR","IYA","CMCC-CM","winter","gbm"
18.4181651634964,"CURu","IYA","CMCC-CM","winter","gbm"
10.1938451063839,"CURv","IYA","CMCC-CM","winter","gbm"
100,"SSH","IYA","CMCC-CM","winter","gbm"
36.4422099496071,"SSHg","IYA","CMCC-CM","winter","gbm"
22.0628695181324,"DEP","IYA","CMCC-CM","winter","gbm"
