"Overall","variable","sp","season","climate","method"
2.89920969741502,"ICE","WCP","summer","NorESM1-M","ann"
56.5751182939631,"SST","WCP","summer","NorESM1-M","ann"
61.3664906328269,"WINu","WCP","summer","NorESM1-M","ann"
22.9872893994714,"WINv","WCP","summer","NorESM1-M","ann"
62.0111308554365,"WIN","WCP","summer","NorESM1-M","ann"
38.8317725295133,"CURu","WCP","summer","NorESM1-M","ann"
100,"CURv","WCP","summer","NorESM1-M","ann"
84.5645699703693,"CUR","WCP","summer","NorESM1-M","ann"
17.6779722897222,"SSH","WCP","summer","NorESM1-M","ann"
2.21742119251326,"SSHg","WCP","summer","NorESM1-M","ann"
0,"SSTg","WCP","summer","NorESM1-M","ann"
63.3144505194167,"DEP","WCP","summer","NorESM1-M","ann"
