"Overall","variable","sp","season","climate","method"
0,"ICE","GHA","summer","CMCC-CM","rf"
64.0000263688518,"SST","GHA","summer","CMCC-CM","rf"
41.2119468768431,"WINu","GHA","summer","CMCC-CM","rf"
48.8234539166203,"WINv","GHA","summer","CMCC-CM","rf"
40.0171264323144,"WIN","GHA","summer","CMCC-CM","rf"
47.4761850495339,"CURu","GHA","summer","CMCC-CM","rf"
33.0592287010577,"CURv","GHA","summer","CMCC-CM","rf"
51.8835317934423,"CUR","GHA","summer","CMCC-CM","rf"
55.9843067656667,"SSH","GHA","summer","CMCC-CM","rf"
76.3987562599467,"SSHg","GHA","summer","CMCC-CM","rf"
38.2895174382402,"SSTg","GHA","summer","CMCC-CM","rf"
100,"DEP","GHA","summer","CMCC-CM","rf"
