"Overall","variable","sp","climate","season","method"
0,"ICE","MAC","EC-EARTH","summer","rf"
37.6285870225482,"SST","MAC","EC-EARTH","summer","rf"
64.7833990391618,"SSTg","MAC","EC-EARTH","summer","rf"
29.7014529889652,"WINu","MAC","EC-EARTH","summer","rf"
21.411505817693,"WINv","MAC","EC-EARTH","summer","rf"
19.4782205360795,"CURu","MAC","EC-EARTH","summer","rf"
68.4537918306834,"CURv","MAC","EC-EARTH","summer","rf"
100,"SSH","MAC","EC-EARTH","summer","rf"
26.3042334164499,"SSHg","MAC","EC-EARTH","summer","rf"
86.0806402754595,"DEP","MAC","EC-EARTH","summer","rf"
