"Overall","variable","sp","climate","season","method"
0,"ICE","WAB","BCC-CSM1.1","winter","gbm"
24.8816289809888,"SST","WAB","BCC-CSM1.1","winter","gbm"
27.0356915164088,"SSTg","WAB","BCC-CSM1.1","winter","gbm"
22.3122470872897,"WIN","WAB","BCC-CSM1.1","winter","gbm"
18.6434982699123,"WINu","WAB","BCC-CSM1.1","winter","gbm"
47.0692215626602,"WINv","WAB","BCC-CSM1.1","winter","gbm"
16.758859614583,"CUR","WAB","BCC-CSM1.1","winter","gbm"
30.3342047027269,"CURu","WAB","BCC-CSM1.1","winter","gbm"
37.4055770991719,"CURv","WAB","BCC-CSM1.1","winter","gbm"
100,"SSH","WAB","BCC-CSM1.1","winter","gbm"
31.5926356917007,"SSHg","WAB","BCC-CSM1.1","winter","gbm"
38.2876841163614,"DEP","WAB","BCC-CSM1.1","winter","gbm"
