"Obs","Sim","variable","sp","season","climate","method"
0,0,"ICE","MAC","winter","CanESM2","svm"
88.6023230953987,88.6023230953987,"SST","MAC","winter","CanESM2","svm"
31.2652684424382,31.2652684424382,"WINu","MAC","winter","CanESM2","svm"
41.7822877100305,41.7822877100305,"WINv","MAC","winter","CanESM2","svm"
33.4930664350944,33.4930664350944,"WIN","MAC","winter","CanESM2","svm"
59.6117498491815,59.6117498491815,"CURu","MAC","winter","CanESM2","svm"
49.2039862427182,49.2039862427182,"CURv","MAC","winter","CanESM2","svm"
65.7714862529554,65.7714862529554,"CUR","MAC","winter","CanESM2","svm"
100,100,"SSH","MAC","winter","CanESM2","svm"
50.3385366233307,50.3385366233307,"SSHg","MAC","winter","CanESM2","svm"
72.0676425810948,72.0676425810948,"SSTg","MAC","winter","CanESM2","svm"
49.3717579218005,49.3717579218005,"DEP","MAC","winter","CanESM2","svm"
