"Overall","variable","sp","season","climate","method"
3.68157669826775,"ICE","SFS","summer","GISS-E2-H-CC","ann"
100,"SST","SFS","summer","GISS-E2-H-CC","ann"
70.3804509527352,"WINu","SFS","summer","GISS-E2-H-CC","ann"
18.337984095108,"WINv","SFS","summer","GISS-E2-H-CC","ann"
59.1755963679736,"WIN","SFS","summer","GISS-E2-H-CC","ann"
22.9558156747298,"CURu","SFS","summer","GISS-E2-H-CC","ann"
11.7958217126644,"CURv","SFS","summer","GISS-E2-H-CC","ann"
19.7134339703253,"CUR","SFS","summer","GISS-E2-H-CC","ann"
0,"SSTg","SFS","summer","GISS-E2-H-CC","ann"
28.4793043823297,"DEP","SFS","summer","GISS-E2-H-CC","ann"
