"Overall","variable","sp","season","climate","method"
0,"ICE","MAC","summer","ACCESS1-0","gbm"
7.5567670422775,"SST","MAC","summer","ACCESS1-0","gbm"
5.36305035915409,"WINu","MAC","summer","ACCESS1-0","gbm"
7.81046550527342,"WINv","MAC","summer","ACCESS1-0","gbm"
2.88438749519722,"WIN","MAC","summer","ACCESS1-0","gbm"
10.245417513713,"CURu","MAC","summer","ACCESS1-0","gbm"
17.0876912975086,"CURv","MAC","summer","ACCESS1-0","gbm"
7.41694646689063,"CUR","MAC","summer","ACCESS1-0","gbm"
40.8258947862139,"SSH","MAC","summer","ACCESS1-0","gbm"
11.3400282057927,"SSHg","MAC","summer","ACCESS1-0","gbm"
33.5070201862576,"SSTg","MAC","summer","ACCESS1-0","gbm"
100,"DEP","MAC","summer","ACCESS1-0","gbm"
