"Overall","variable","sp","climate","season","method"
0,"ICE","ORC","NorESM1-M","summer","gbm"
27.9599770320719,"SST","ORC","NorESM1-M","summer","gbm"
4.14546156931741,"SSTg","ORC","NorESM1-M","summer","gbm"
2.76943080248479,"WIN","ORC","NorESM1-M","summer","gbm"
12.8642030553589,"WINu","ORC","NorESM1-M","summer","gbm"
4.1063834792967,"WINv","ORC","NorESM1-M","summer","gbm"
5.87888149739958,"CUR","ORC","NorESM1-M","summer","gbm"
3.26657716493913,"CURu","ORC","NorESM1-M","summer","gbm"
18.2710270039697,"CURv","ORC","NorESM1-M","summer","gbm"
6.79434170180901,"SSH","ORC","NorESM1-M","summer","gbm"
10.8905798947492,"SSHg","ORC","NorESM1-M","summer","gbm"
100,"DEP","ORC","NorESM1-M","summer","gbm"
