"Overall","variable","sp","season","climate","method"
58.9368773704511,"ICE","LMS","summer","ACCESS1-0","ann"
60.9417999696234,"SST","LMS","summer","ACCESS1-0","ann"
83.1663393191505,"WINu","LMS","summer","ACCESS1-0","ann"
24.0062690589171,"WINv","LMS","summer","ACCESS1-0","ann"
100,"WIN","LMS","summer","ACCESS1-0","ann"
8.52249216465117,"CURu","LMS","summer","ACCESS1-0","ann"
48.8022759997928,"CURv","LMS","summer","ACCESS1-0","ann"
95.4365435633594,"CUR","LMS","summer","ACCESS1-0","ann"
71.1647498061404,"SSH","LMS","summer","ACCESS1-0","ann"
0,"SSHg","LMS","summer","ACCESS1-0","ann"
9.84213021113516,"SSTg","LMS","summer","ACCESS1-0","ann"
53.9477667078351,"DEP","LMS","summer","ACCESS1-0","ann"
