"Overall","variable","sp","season","climate","method"
0,"WIN","LMS","summer","BCC-CSM1.1","gam"
NA,"WINu","LMS","summer","BCC-CSM1.1","gam"
NA,"WINv","LMS","summer","BCC-CSM1.1","gam"
0,"SST","LMS","summer","BCC-CSM1.1","gam"
NA,"SSH","LMS","summer","BCC-CSM1.1","gam"
0,"SSHg","LMS","summer","BCC-CSM1.1","gam"
0,"SSTg","LMS","summer","BCC-CSM1.1","gam"
NA,"CURu","LMS","summer","BCC-CSM1.1","gam"
NA,"CURv","LMS","summer","BCC-CSM1.1","gam"
0,"CUR","LMS","summer","BCC-CSM1.1","gam"
0,"DEP","LMS","summer","BCC-CSM1.1","gam"
