"Obs","Sim","variable","sp","season","climate","method"
25.9762482192042,25.9762482192042,"ICE","WAB","winter","ACCESS1-0","svm"
52.8268080947175,52.8268080947175,"SST","WAB","winter","ACCESS1-0","svm"
4.05450689919311,4.05450689919311,"WINu","WAB","winter","ACCESS1-0","svm"
65.579089875434,65.579089875434,"WINv","WAB","winter","ACCESS1-0","svm"
4.11360603396452,4.11360603396452,"WIN","WAB","winter","ACCESS1-0","svm"
23.4191607092506,23.4191607092506,"CURu","WAB","winter","ACCESS1-0","svm"
60.7965463768129,60.7965463768129,"CURv","WAB","winter","ACCESS1-0","svm"
25.5308990931941,25.5308990931941,"CUR","WAB","winter","ACCESS1-0","svm"
63.8883585165457,63.8883585165457,"SSH","WAB","winter","ACCESS1-0","svm"
52.7077238559273,52.7077238559273,"SSHg","WAB","winter","ACCESS1-0","svm"
0,0,"SSTg","WAB","winter","ACCESS1-0","svm"
100,100,"DEP","WAB","winter","ACCESS1-0","svm"
