"Overall","variable","sp","climate","season","method"
0,"ICE","NGP","EC-EARTH","winter","gbm"
9.90241314532958,"SST","NGP","EC-EARTH","winter","gbm"
10.6433566227276,"SSTg","NGP","EC-EARTH","winter","gbm"
6.99568553378218,"WIN","NGP","EC-EARTH","winter","gbm"
4.64074462115737,"WINu","NGP","EC-EARTH","winter","gbm"
16.2169605918988,"WINv","NGP","EC-EARTH","winter","gbm"
9.33013948074935,"CUR","NGP","EC-EARTH","winter","gbm"
5.15827805811686,"CURu","NGP","EC-EARTH","winter","gbm"
12.120324271738,"CURv","NGP","EC-EARTH","winter","gbm"
6.02038207941478,"SSH","NGP","EC-EARTH","winter","gbm"
7.30187708646698,"SSHg","NGP","EC-EARTH","winter","gbm"
100,"DEP","NGP","EC-EARTH","winter","gbm"
