"Overall","variable","sp","season","climate","method"
14.8596878917276,"ICE","SES","winter","MIROC-ESM","ann"
89.8950895267397,"SST","SES","winter","MIROC-ESM","ann"
43.2413342237172,"WINu","SES","winter","MIROC-ESM","ann"
66.7945113705293,"WINv","SES","winter","MIROC-ESM","ann"
50.8280389917348,"WIN","SES","winter","MIROC-ESM","ann"
8.87745169736982,"CURu","SES","winter","MIROC-ESM","ann"
36.784825551356,"CURv","SES","winter","MIROC-ESM","ann"
14.7740894988371,"CUR","SES","winter","MIROC-ESM","ann"
100,"SSH","SES","winter","MIROC-ESM","ann"
0,"SSHg","SES","winter","MIROC-ESM","ann"
0.282857254069364,"SSTg","SES","winter","MIROC-ESM","ann"
77.3590938706589,"DEP","SES","winter","MIROC-ESM","ann"
