"Overall","variable","sp","season","climate","method"
3.08963167278645,"ICE","SRP","winter","CanESM2","ann"
73.9070255797901,"SST","SRP","winter","CanESM2","ann"
64.4511798487926,"WINu","SRP","winter","CanESM2","ann"
32.4916103163103,"WINv","SRP","winter","CanESM2","ann"
100,"WIN","SRP","winter","CanESM2","ann"
38.6247824530399,"CURu","SRP","winter","CanESM2","ann"
30.0556285497637,"CURv","SRP","winter","CanESM2","ann"
4.0726270852369,"CUR","SRP","winter","CanESM2","ann"
0,"SSH","SRP","winter","CanESM2","ann"
58.4750034926204,"SSHg","SRP","winter","CanESM2","ann"
59.5226929484254,"SSTg","SRP","winter","CanESM2","ann"
82.8499436787897,"DEP","SRP","winter","CanESM2","ann"
