"Overall","variable","sp","season","climate","method"
0.84332047527738,"ICE","WAB","summer","BCC-CSM1.1","ann"
63.9698669685385,"SST","WAB","summer","BCC-CSM1.1","ann"
67.9845076989825,"WINu","WAB","summer","BCC-CSM1.1","ann"
51.3791808671395,"WINv","WAB","summer","BCC-CSM1.1","ann"
51.6607327952881,"WIN","WAB","summer","BCC-CSM1.1","ann"
0,"CURu","WAB","summer","BCC-CSM1.1","ann"
1.40438717316655,"CURv","WAB","summer","BCC-CSM1.1","ann"
0.0602355838596066,"CUR","WAB","summer","BCC-CSM1.1","ann"
10.8675854319497,"SSH","WAB","summer","BCC-CSM1.1","ann"
0.323532124458922,"SSHg","WAB","summer","BCC-CSM1.1","ann"
0.578093881107955,"SSTg","WAB","summer","BCC-CSM1.1","ann"
100,"DEP","WAB","summer","BCC-CSM1.1","ann"
