"Overall","variable","sp","climate","season","method"
0,"ICE","AFS","EC-EARTH","summer","rf"
17.4659034655652,"SST","AFS","EC-EARTH","summer","rf"
36.2595114440416,"SSTg","AFS","EC-EARTH","summer","rf"
19.2488123944181,"WINu","AFS","EC-EARTH","summer","rf"
17.6906044276404,"WINv","AFS","EC-EARTH","summer","rf"
11.9129466083009,"CURu","AFS","EC-EARTH","summer","rf"
28.2669616420468,"CURv","AFS","EC-EARTH","summer","rf"
56.8905415128908,"SSH","AFS","EC-EARTH","summer","rf"
15.9339078002054,"SSHg","AFS","EC-EARTH","summer","rf"
100,"DEP","AFS","EC-EARTH","summer","rf"
