"Overall","variable","sp","climate","season","method"
0,"ICE","ORC","BCC-CSM1.1","winter","gbm"
2.23223795271126,"SST","ORC","BCC-CSM1.1","winter","gbm"
3.29110087139824,"SSTg","ORC","BCC-CSM1.1","winter","gbm"
0.492386812893488,"WIN","ORC","BCC-CSM1.1","winter","gbm"
1.44042445526227,"WINu","ORC","BCC-CSM1.1","winter","gbm"
0.779885159043768,"WINv","ORC","BCC-CSM1.1","winter","gbm"
3.3446599259715,"CUR","ORC","BCC-CSM1.1","winter","gbm"
2.82715337861342,"CURu","ORC","BCC-CSM1.1","winter","gbm"
1.73656811749956,"CURv","ORC","BCC-CSM1.1","winter","gbm"
2.2452691005085,"SSH","ORC","BCC-CSM1.1","winter","gbm"
1.4515827451178,"SSHg","ORC","BCC-CSM1.1","winter","gbm"
100,"DEP","ORC","BCC-CSM1.1","winter","gbm"
