"Overall","variable","sp","climate","season","method"
0,"ICE","SFS","EC-EARTH","summer","rf"
33.9313759840659,"SST","SFS","EC-EARTH","summer","rf"
16.8465821815825,"SSTg","SFS","EC-EARTH","summer","rf"
29.2239663374699,"WINu","SFS","EC-EARTH","summer","rf"
25.064465533717,"WINv","SFS","EC-EARTH","summer","rf"
16.7187962679,"CURu","SFS","EC-EARTH","summer","rf"
21.2149781308604,"CURv","SFS","EC-EARTH","summer","rf"
29.7392920588964,"SSH","SFS","EC-EARTH","summer","rf"
23.1762575489405,"SSHg","SFS","EC-EARTH","summer","rf"
100,"DEP","SFS","EC-EARTH","summer","rf"
