"Overall","variable","sp","season","climate","method"
3.61373019388307,"ICE","AFS","winter","CMCC-CM","ann"
12.2238952342996,"SST","AFS","winter","CMCC-CM","ann"
20.0811943604869,"WINu","AFS","winter","CMCC-CM","ann"
14.3381041306677,"WINv","AFS","winter","CMCC-CM","ann"
34.8499069710979,"WIN","AFS","winter","CMCC-CM","ann"
11.5995533139796,"CURu","AFS","winter","CMCC-CM","ann"
17.2150261866535,"CURv","AFS","winter","CMCC-CM","ann"
14.6939598755165,"CUR","AFS","winter","CMCC-CM","ann"
11.7179799049236,"SSH","AFS","winter","CMCC-CM","ann"
0,"SSHg","AFS","winter","CMCC-CM","ann"
4.27263139373619,"SSTg","AFS","winter","CMCC-CM","ann"
100,"DEP","AFS","winter","CMCC-CM","ann"
