"Overall","variable","sp","climate","season","method"
0,"ICE","LMS","CMCC-CM","summer","gbm"
38.7733214443407,"SST","LMS","CMCC-CM","summer","gbm"
30.8802191630612,"SSTg","LMS","CMCC-CM","summer","gbm"
11.6874766179997,"WIN","LMS","CMCC-CM","summer","gbm"
8.90136791482622,"WINu","LMS","CMCC-CM","summer","gbm"
19.599401068711,"WINv","LMS","CMCC-CM","summer","gbm"
7.60513576381273,"CUR","LMS","CMCC-CM","summer","gbm"
12.1578425922053,"CURu","LMS","CMCC-CM","summer","gbm"
37.3671610679837,"CURv","LMS","CMCC-CM","summer","gbm"
100,"SSH","LMS","CMCC-CM","summer","gbm"
4.68073793565271,"SSHg","LMS","CMCC-CM","summer","gbm"
5.28940653806143,"DEP","LMS","CMCC-CM","summer","gbm"
