"Overall","variable","sp","season","climate","method"
NA,"SST","LMS","summer","CMCC-CM","gam"
NA,"SSH","LMS","summer","CMCC-CM","gam"
0,"SSHg","LMS","summer","CMCC-CM","gam"
0,"SSTg","LMS","summer","CMCC-CM","gam"
NA,"CURu","LMS","summer","CMCC-CM","gam"
0,"CURv","LMS","summer","CMCC-CM","gam"
NA,"CUR","LMS","summer","CMCC-CM","gam"
NA,"WINv","LMS","summer","CMCC-CM","gam"
NA,"WINu","LMS","summer","CMCC-CM","gam"
0,"WIN","LMS","summer","CMCC-CM","gam"
0,"DEP","LMS","summer","CMCC-CM","gam"
