"Overall","variable","sp","season","climate","method"
48.3583166325971,"ICE","KIN","winter","NorESM1-M","ann"
74.6552881563954,"SST","KIN","winter","NorESM1-M","ann"
20.5989093957912,"WINu","KIN","winter","NorESM1-M","ann"
100,"WINv","KIN","winter","NorESM1-M","ann"
42.717966865926,"WIN","KIN","winter","NorESM1-M","ann"
34.0767159665952,"CURu","KIN","winter","NorESM1-M","ann"
42.7954163744784,"CURv","KIN","winter","NorESM1-M","ann"
50.5903385837462,"CUR","KIN","winter","NorESM1-M","ann"
95.2260878008709,"SSH","KIN","winter","NorESM1-M","ann"
10.2628386395116,"SSHg","KIN","winter","NorESM1-M","ann"
0,"SSTg","KIN","winter","NorESM1-M","ann"
76.5272016062483,"DEP","KIN","winter","NorESM1-M","ann"
