"Overall","variable","sp","season","climate","method"
41.8250969233179,"ICE","AFS","winter","MIROC-ESM","ann"
41.973655299543,"SST","AFS","winter","MIROC-ESM","ann"
51.0419757300352,"WINu","AFS","winter","MIROC-ESM","ann"
29.6745576431083,"WINv","AFS","winter","MIROC-ESM","ann"
16.2562026754027,"WIN","AFS","winter","MIROC-ESM","ann"
10.2471191596745,"CURu","AFS","winter","MIROC-ESM","ann"
42.2117308114238,"CURv","AFS","winter","MIROC-ESM","ann"
23.0636368132091,"CUR","AFS","winter","MIROC-ESM","ann"
0,"SSH","AFS","winter","MIROC-ESM","ann"
45.2638576266408,"SSHg","AFS","winter","MIROC-ESM","ann"
5.86351964639785,"SSTg","AFS","winter","MIROC-ESM","ann"
100,"DEP","AFS","winter","MIROC-ESM","ann"
