"Overall","variable","sp","season","climate","method"
0,"ICE","SFS","winter","GISS-E2-H-CC","gbm"
44.6579658379886,"SST","SFS","winter","GISS-E2-H-CC","gbm"
15.6936257219477,"WINu","SFS","winter","GISS-E2-H-CC","gbm"
24.9301104443628,"WINv","SFS","winter","GISS-E2-H-CC","gbm"
17.0370749254696,"WIN","SFS","winter","GISS-E2-H-CC","gbm"
36.0245420663686,"CURu","SFS","winter","GISS-E2-H-CC","gbm"
31.5078388730563,"CURv","SFS","winter","GISS-E2-H-CC","gbm"
26.093397946178,"CUR","SFS","winter","GISS-E2-H-CC","gbm"
73.9390147054312,"SSTg","SFS","winter","GISS-E2-H-CC","gbm"
100,"DEP","SFS","winter","GISS-E2-H-CC","gbm"
