"Overall","variable","sp","season","climate","method"
10.8421800895813,"ICE","SFS","winter","NorESM1-M","ann"
48.1703854337229,"SST","SFS","winter","NorESM1-M","ann"
53.9365090914826,"WINu","SFS","winter","NorESM1-M","ann"
23.8494432916369,"WINv","SFS","winter","NorESM1-M","ann"
100,"WIN","SFS","winter","NorESM1-M","ann"
15.7263788278575,"CURu","SFS","winter","NorESM1-M","ann"
30.4613753681412,"CURv","SFS","winter","NorESM1-M","ann"
24.9730756171814,"CUR","SFS","winter","NorESM1-M","ann"
84.2075182726918,"SSH","SFS","winter","NorESM1-M","ann"
0,"SSHg","SFS","winter","NorESM1-M","ann"
0.6261521364881,"SSTg","SFS","winter","NorESM1-M","ann"
20.6465158149423,"DEP","SFS","winter","NorESM1-M","ann"
