"Overall","variable","sp","season","climate","method"
0,"ICE","AFS","summer","BCC-CSM1.1","rf"
31.9190003962729,"SST","AFS","summer","BCC-CSM1.1","rf"
10.9039647382537,"WINu","AFS","summer","BCC-CSM1.1","rf"
10.5824443924715,"WINv","AFS","summer","BCC-CSM1.1","rf"
10.0499055564165,"WIN","AFS","summer","BCC-CSM1.1","rf"
26.8111165799812,"CURu","AFS","summer","BCC-CSM1.1","rf"
58.209898040369,"CURv","AFS","summer","BCC-CSM1.1","rf"
22.8057426198266,"CUR","AFS","summer","BCC-CSM1.1","rf"
76.6648704670516,"SSH","AFS","summer","BCC-CSM1.1","rf"
34.3070359384674,"SSHg","AFS","summer","BCC-CSM1.1","rf"
28.6623297469057,"SSTg","AFS","summer","BCC-CSM1.1","rf"
100,"DEP","AFS","summer","BCC-CSM1.1","rf"
