"Overall","variable","sp","season","climate","method"
100,"ICE","LMS","winter","GISS-E2-H-CC","ann"
35.2685367368404,"SST","LMS","winter","GISS-E2-H-CC","ann"
46.4956496318006,"WINu","LMS","winter","GISS-E2-H-CC","ann"
51.1210901705157,"WINv","LMS","winter","GISS-E2-H-CC","ann"
27.2084565692148,"WIN","LMS","winter","GISS-E2-H-CC","ann"
54.1229430533068,"CURu","LMS","winter","GISS-E2-H-CC","ann"
53.289657670963,"CURv","LMS","winter","GISS-E2-H-CC","ann"
38.6881050623476,"CUR","LMS","winter","GISS-E2-H-CC","ann"
0,"SSTg","LMS","winter","GISS-E2-H-CC","ann"
79.9879141997341,"DEP","LMS","winter","GISS-E2-H-CC","ann"
