"Obs","Sim","variable","sp","season","climate","method"
0,0,"ICE","MAC","summer","NorESM1-M","svm"
93.6144931028946,93.6144931028946,"SST","MAC","summer","NorESM1-M","svm"
47.2561504784533,47.2561504784533,"WINu","MAC","summer","NorESM1-M","svm"
43.4191514972438,43.4191514972438,"WINv","MAC","summer","NorESM1-M","svm"
73.6000564997643,73.6000564997643,"WIN","MAC","summer","NorESM1-M","svm"
22.9581704652049,22.9581704652049,"CURu","MAC","summer","NorESM1-M","svm"
36.0404705600335,36.0404705600335,"CURv","MAC","summer","NorESM1-M","svm"
6.883238413943,6.883238413943,"CUR","MAC","summer","NorESM1-M","svm"
100,100,"SSH","MAC","summer","NorESM1-M","svm"
37.2808006237728,37.2808006237728,"SSHg","MAC","summer","NorESM1-M","svm"
39.0640411848991,39.0640411848991,"SSTg","MAC","summer","NorESM1-M","svm"
54.7238946572631,54.7238946572631,"DEP","MAC","summer","NorESM1-M","svm"
