"Overall","variable","sp","season","climate","method"
0,"ICE","SRP","winter","BCC-CSM1.1","ann"
31.8034710467985,"SST","SRP","winter","BCC-CSM1.1","ann"
69.9726425108445,"WINu","SRP","winter","BCC-CSM1.1","ann"
21.8263446497475,"WINv","SRP","winter","BCC-CSM1.1","ann"
100,"WIN","SRP","winter","BCC-CSM1.1","ann"
31.9995080572901,"CURu","SRP","winter","BCC-CSM1.1","ann"
18.5812935638,"CURv","SRP","winter","BCC-CSM1.1","ann"
38.1724520739624,"CUR","SRP","winter","BCC-CSM1.1","ann"
19.0486969183963,"SSH","SRP","winter","BCC-CSM1.1","ann"
10.9341200045449,"SSHg","SRP","winter","BCC-CSM1.1","ann"
1.41764932785221,"SSTg","SRP","winter","BCC-CSM1.1","ann"
77.6072468227648,"DEP","SRP","winter","BCC-CSM1.1","ann"
