"Overall","variable","sp","climate","season","method"
0,"ICE","DMS","BCC-CSM1.1","winter","gbm"
56.3614444524057,"SST","DMS","BCC-CSM1.1","winter","gbm"
3.30748726065542,"SSTg","DMS","BCC-CSM1.1","winter","gbm"
0.248315729672483,"WIN","DMS","BCC-CSM1.1","winter","gbm"
0.495940905916207,"WINu","DMS","BCC-CSM1.1","winter","gbm"
2.47182325759236,"WINv","DMS","BCC-CSM1.1","winter","gbm"
0,"CUR","DMS","BCC-CSM1.1","winter","gbm"
2.28257747252703,"CURu","DMS","BCC-CSM1.1","winter","gbm"
4.37656867763627,"CURv","DMS","BCC-CSM1.1","winter","gbm"
100,"SSH","DMS","BCC-CSM1.1","winter","gbm"
0.108282875173024,"SSHg","DMS","BCC-CSM1.1","winter","gbm"
0.0610684977679154,"DEP","DMS","BCC-CSM1.1","winter","gbm"
