"Overall","variable","sp","climate","season","method"
0,"ICE","IYA","BCC-CSM1.1","winter","gbm"
74.4615054317514,"SST","IYA","BCC-CSM1.1","winter","gbm"
26.6310132482677,"SSTg","IYA","BCC-CSM1.1","winter","gbm"
100,"WIN","IYA","BCC-CSM1.1","winter","gbm"
11.8681834382902,"WINu","IYA","BCC-CSM1.1","winter","gbm"
62.0059515124033,"WINv","IYA","BCC-CSM1.1","winter","gbm"
17.344825375751,"CUR","IYA","BCC-CSM1.1","winter","gbm"
18.8260145549641,"CURu","IYA","BCC-CSM1.1","winter","gbm"
24.5651580434191,"CURv","IYA","BCC-CSM1.1","winter","gbm"
94.4281255946416,"SSH","IYA","BCC-CSM1.1","winter","gbm"
28.6756997003867,"SSHg","IYA","BCC-CSM1.1","winter","gbm"
22.8714576050336,"DEP","IYA","BCC-CSM1.1","winter","gbm"
