"Overall","variable","sp","season","climate","method"
2.60106703327985,"ICE","ORC","winter","NorESM1-M","ann"
100,"SST","ORC","winter","NorESM1-M","ann"
55.9176290759278,"WINu","ORC","winter","NorESM1-M","ann"
69.6155215822995,"WINv","ORC","winter","NorESM1-M","ann"
70.0325666854432,"WIN","ORC","winter","NorESM1-M","ann"
4.54316877612926,"CURu","ORC","winter","NorESM1-M","ann"
2.07383582139157,"CURv","ORC","winter","NorESM1-M","ann"
0.745912248638569,"CUR","ORC","winter","NorESM1-M","ann"
20.1057108710504,"SSH","ORC","winter","NorESM1-M","ann"
0.530498861352295,"SSHg","ORC","winter","NorESM1-M","ann"
0,"SSTg","ORC","winter","NorESM1-M","ann"
70.6984144844074,"DEP","ORC","winter","NorESM1-M","ann"
