"Overall","variable","sp","climate","season","method"
0,"ICE","WCP","EC-EARTH","summer","gbm"
23.4298711709616,"SST","WCP","EC-EARTH","summer","gbm"
4.53701889972394,"SSTg","WCP","EC-EARTH","summer","gbm"
3.36296449337103,"WIN","WCP","EC-EARTH","summer","gbm"
5.86972124923959,"WINu","WCP","EC-EARTH","summer","gbm"
100,"WINv","WCP","EC-EARTH","summer","gbm"
3.005320895951,"CUR","WCP","EC-EARTH","summer","gbm"
6.71006233557938,"CURu","WCP","EC-EARTH","summer","gbm"
2.65516142337268,"CURv","WCP","EC-EARTH","summer","gbm"
43.0346108150651,"SSH","WCP","EC-EARTH","summer","gbm"
14.7396768484353,"SSHg","WCP","EC-EARTH","summer","gbm"
13.8823109586019,"DEP","WCP","EC-EARTH","summer","gbm"
