"Obs","Sim","variable","sp","season","climate","method"
0,0,"ICE","SRP","summer","CanESM2","svm"
100,100,"SST","SRP","summer","CanESM2","svm"
74.5625086546232,74.5625086546232,"WINu","SRP","summer","CanESM2","svm"
37.0247767662306,37.0247767662306,"WINv","SRP","summer","CanESM2","svm"
76.5891633273812,76.5891633273812,"WIN","SRP","summer","CanESM2","svm"
71.2047088595043,71.2047088595043,"CURu","SRP","summer","CanESM2","svm"
16.1421841339554,16.1421841339554,"CURv","SRP","summer","CanESM2","svm"
52.5355535696938,52.5355535696938,"CUR","SRP","summer","CanESM2","svm"
93.0445333124785,93.0445333124785,"SSH","SRP","summer","CanESM2","svm"
63.6860438376059,63.6860438376059,"SSHg","SRP","summer","CanESM2","svm"
99.9505214830553,99.9505214830553,"SSTg","SRP","summer","CanESM2","svm"
46.2709146612475,46.2709146612475,"DEP","SRP","summer","CanESM2","svm"
