"Overall","variable","sp","climate","season","method"
0,"ICE","AFS","EC-EARTH","summer","gbm"
9.1733978305898,"SST","AFS","EC-EARTH","summer","gbm"
51.4621922902113,"SSTg","AFS","EC-EARTH","summer","gbm"
0.459330615056634,"WIN","AFS","EC-EARTH","summer","gbm"
0,"WINu","AFS","EC-EARTH","summer","gbm"
5.74187443268096,"WINv","AFS","EC-EARTH","summer","gbm"
1.06458208036073,"CUR","AFS","EC-EARTH","summer","gbm"
0,"CURu","AFS","EC-EARTH","summer","gbm"
38.6658204325349,"CURv","AFS","EC-EARTH","summer","gbm"
100,"SSH","AFS","EC-EARTH","summer","gbm"
0.114117122512772,"SSHg","AFS","EC-EARTH","summer","gbm"
26.7489656134953,"DEP","AFS","EC-EARTH","summer","gbm"
