"Overall","variable","sp","climate","season","method"
0,"ICE","SRP","NorESM1-M","winter","rf"
87.5362710618362,"SST","SRP","NorESM1-M","winter","rf"
83.7757248354992,"SSTg","SRP","NorESM1-M","winter","rf"
73.2819483081574,"WINu","SRP","NorESM1-M","winter","rf"
61.2512536885263,"WINv","SRP","NorESM1-M","winter","rf"
58.6743879366273,"CURu","SRP","NorESM1-M","winter","rf"
61.8199818261013,"CURv","SRP","NorESM1-M","winter","rf"
100,"SSH","SRP","NorESM1-M","winter","rf"
50.5141301951628,"SSHg","SRP","NorESM1-M","winter","rf"
81.3305226528819,"DEP","SRP","NorESM1-M","winter","rf"
