"Obs","Sim","variable","sp","season","climate","method"
5.57494569192138,5.57494569192138,"ICE","MAC","winter","BCC-CSM1.1","svm"
89.5833593196932,89.5833593196932,"SST","MAC","winter","BCC-CSM1.1","svm"
54.5153540012205,54.5153540012205,"WINu","MAC","winter","BCC-CSM1.1","svm"
0,0,"WINv","MAC","winter","BCC-CSM1.1","svm"
49.6415199428586,49.6415199428586,"WIN","MAC","winter","BCC-CSM1.1","svm"
55.7202693456224,55.7202693456224,"CURu","MAC","winter","BCC-CSM1.1","svm"
49.2317734908519,49.2317734908519,"CURv","MAC","winter","BCC-CSM1.1","svm"
42.7743374311216,42.7743374311216,"CUR","MAC","winter","BCC-CSM1.1","svm"
100,100,"SSH","MAC","winter","BCC-CSM1.1","svm"
63.5804980443722,63.5804980443722,"SSHg","MAC","winter","BCC-CSM1.1","svm"
19.6910131234392,19.6910131234392,"SSTg","MAC","winter","BCC-CSM1.1","svm"
47.4476866267475,47.4476866267475,"DEP","MAC","winter","BCC-CSM1.1","svm"
