"Overall","variable","sp","season","climate","method"
33.7754853316792,"ICE","LMS","summer","BCC-CSM1.1","ann"
100,"SST","LMS","summer","BCC-CSM1.1","ann"
96.2796092433946,"WINu","LMS","summer","BCC-CSM1.1","ann"
74.1905378085218,"WINv","LMS","summer","BCC-CSM1.1","ann"
45.3797311970082,"WIN","LMS","summer","BCC-CSM1.1","ann"
17.8728544182777,"CURu","LMS","summer","BCC-CSM1.1","ann"
44.6477309416938,"CURv","LMS","summer","BCC-CSM1.1","ann"
9.54875444478221,"CUR","LMS","summer","BCC-CSM1.1","ann"
41.0216465531956,"SSH","LMS","summer","BCC-CSM1.1","ann"
0,"SSHg","LMS","summer","BCC-CSM1.1","ann"
5.82227937040804,"SSTg","LMS","summer","BCC-CSM1.1","ann"
85.2789602803594,"DEP","LMS","summer","BCC-CSM1.1","ann"
