"Overall","variable","sp","season","climate","method"
0,"ICE","DMS","summer","CMCC-CM","rf"
84.2109929945741,"SST","DMS","summer","CMCC-CM","rf"
57.7556058474866,"WINu","DMS","summer","CMCC-CM","rf"
66.3971364926709,"WINv","DMS","summer","CMCC-CM","rf"
60.077888718171,"WIN","DMS","summer","CMCC-CM","rf"
49.1826890331101,"CURu","DMS","summer","CMCC-CM","rf"
44.6198561511596,"CURv","DMS","summer","CMCC-CM","rf"
48.4162399855721,"CUR","DMS","summer","CMCC-CM","rf"
84.7423842670953,"SSH","DMS","summer","CMCC-CM","rf"
67.500670247204,"SSHg","DMS","summer","CMCC-CM","rf"
56.6550138121094,"SSTg","DMS","summer","CMCC-CM","rf"
100,"DEP","DMS","summer","CMCC-CM","rf"
