"Overall","variable","sp","climate","season","method"
0,"ICE","WCP","NorESM1-M","summer","rf"
61.4560456887937,"SST","WCP","NorESM1-M","summer","rf"
31.2978832528598,"SSTg","WCP","NorESM1-M","summer","rf"
62.6411024218461,"WINu","WCP","NorESM1-M","summer","rf"
100,"WINv","WCP","NorESM1-M","summer","rf"
75.3851682259368,"CURu","WCP","NorESM1-M","summer","rf"
43.1468216073422,"CURv","WCP","NorESM1-M","summer","rf"
53.1371089635092,"SSH","WCP","NorESM1-M","summer","rf"
33.4339009592569,"SSHg","WCP","NorESM1-M","summer","rf"
96.8729182694372,"DEP","WCP","NorESM1-M","summer","rf"
