"Overall","variable","sp","climate","season","method"
0,"ICE","LMS","NorESM1-M","winter","rf"
65.6223582079633,"SST","LMS","NorESM1-M","winter","rf"
25.6470891033613,"SSTg","LMS","NorESM1-M","winter","rf"
100,"WINu","LMS","NorESM1-M","winter","rf"
71.7899103636007,"WINv","LMS","NorESM1-M","winter","rf"
19.4173111576952,"CURu","LMS","NorESM1-M","winter","rf"
23.4698703672948,"CURv","LMS","NorESM1-M","winter","rf"
75.2164250532015,"SSH","LMS","NorESM1-M","winter","rf"
9.20486729752865,"SSHg","LMS","NorESM1-M","winter","rf"
32.4007608354832,"DEP","LMS","NorESM1-M","winter","rf"
