"Overall","variable","sp","climate","season","method"
0,"ICE","MAC","BCC-CSM1.1","winter","gbm"
8.88527257687871,"SST","MAC","BCC-CSM1.1","winter","gbm"
8.11883681308823,"SSTg","MAC","BCC-CSM1.1","winter","gbm"
23.7653227112596,"WIN","MAC","BCC-CSM1.1","winter","gbm"
16.3513616683912,"WINu","MAC","BCC-CSM1.1","winter","gbm"
18.9386451210266,"WINv","MAC","BCC-CSM1.1","winter","gbm"
6.09433557636557,"CUR","MAC","BCC-CSM1.1","winter","gbm"
8.88460462973998,"CURu","MAC","BCC-CSM1.1","winter","gbm"
27.6507602713457,"CURv","MAC","BCC-CSM1.1","winter","gbm"
100,"SSH","MAC","BCC-CSM1.1","winter","gbm"
27.4629741105497,"SSHg","MAC","BCC-CSM1.1","winter","gbm"
37.7449587133327,"DEP","MAC","BCC-CSM1.1","winter","gbm"
