"Overall","variable","sp","season","climate","method"
35.4633036291127,"ICE","IYA","summer","BCC-CSM1.1","ann"
26.3160778609841,"SST","IYA","summer","BCC-CSM1.1","ann"
30.617524608681,"WINu","IYA","summer","BCC-CSM1.1","ann"
0,"WINv","IYA","summer","BCC-CSM1.1","ann"
51.0832901217161,"WIN","IYA","summer","BCC-CSM1.1","ann"
33.7591840544704,"CURu","IYA","summer","BCC-CSM1.1","ann"
100,"CURv","IYA","summer","BCC-CSM1.1","ann"
4.03124794821399,"CUR","IYA","summer","BCC-CSM1.1","ann"
27.770791081854,"SSH","IYA","summer","BCC-CSM1.1","ann"
6.68184994448487,"SSHg","IYA","summer","BCC-CSM1.1","ann"
3.80358076842126,"SSTg","IYA","summer","BCC-CSM1.1","ann"
62.4993300319014,"DEP","IYA","summer","BCC-CSM1.1","ann"
