"Overall","variable","sp","season","climate","method"
11.8706891457447,"ICE","SRP","winter","MIROC-ESM","ann"
24.2101539578428,"SST","SRP","winter","MIROC-ESM","ann"
27.1812450288268,"WINu","SRP","winter","MIROC-ESM","ann"
12.3107176138006,"WINv","SRP","winter","MIROC-ESM","ann"
49.6521192450875,"WIN","SRP","winter","MIROC-ESM","ann"
9.83755713174741,"CURu","SRP","winter","MIROC-ESM","ann"
18.1495895593614,"CURv","SRP","winter","MIROC-ESM","ann"
2.82141832590316,"CUR","SRP","winter","MIROC-ESM","ann"
0,"SSH","SRP","winter","MIROC-ESM","ann"
5.90373178479288,"SSHg","SRP","winter","MIROC-ESM","ann"
6.71194746394953,"SSTg","SRP","winter","MIROC-ESM","ann"
100,"DEP","SRP","winter","MIROC-ESM","ann"
