"Overall","variable","sp","climate","season","method"
0,"ICE","AFS","EC-EARTH","winter","rf"
55.9153064064567,"SST","AFS","EC-EARTH","winter","rf"
61.3117573880182,"SSTg","AFS","EC-EARTH","winter","rf"
97.0276013956869,"WINu","AFS","EC-EARTH","winter","rf"
64.4573177369133,"WINv","AFS","EC-EARTH","winter","rf"
34.2810345231893,"CURu","AFS","EC-EARTH","winter","rf"
45.7509377585028,"CURv","AFS","EC-EARTH","winter","rf"
95.4565769304187,"SSH","AFS","EC-EARTH","winter","rf"
36.192763940035,"SSHg","AFS","EC-EARTH","winter","rf"
100,"DEP","AFS","EC-EARTH","winter","rf"
