"Overall","variable","sp","climate","season","method"
0,"ICE","SES","CanESM2","summer","rf"
81.8313521852127,"SST","SES","CanESM2","summer","rf"
59.2449010341254,"SSTg","SES","CanESM2","summer","rf"
48.0638924287632,"WINu","SES","CanESM2","summer","rf"
66.9206094494896,"WINv","SES","CanESM2","summer","rf"
50.3883126732853,"CURu","SES","CanESM2","summer","rf"
69.9999081950798,"CURv","SES","CanESM2","summer","rf"
100,"SSH","SES","CanESM2","summer","rf"
57.8808523183815,"SSHg","SES","CanESM2","summer","rf"
76.4367205846476,"DEP","SES","CanESM2","summer","rf"
