"Obs","Sim","variable","sp","season","climate","method"
6.14539479226785,6.14539479226785,"ICE","IYA","summer","EC-EARTH","svm"
100,100,"SST","IYA","summer","EC-EARTH","svm"
28.6443377664118,28.6443377664118,"WINu","IYA","summer","EC-EARTH","svm"
56.502972663776,56.502972663776,"WINv","IYA","summer","EC-EARTH","svm"
30.2635360329682,30.2635360329682,"WIN","IYA","summer","EC-EARTH","svm"
20.897538960359,20.897538960359,"CURu","IYA","summer","EC-EARTH","svm"
0,0,"CURv","IYA","summer","EC-EARTH","svm"
11.961792747346,11.961792747346,"CUR","IYA","summer","EC-EARTH","svm"
94.4646488823871,94.4646488823871,"SSH","IYA","summer","EC-EARTH","svm"
17.7559085186442,17.7559085186442,"SSHg","IYA","summer","EC-EARTH","svm"
79.6145575884221,79.6145575884221,"SSTg","IYA","summer","EC-EARTH","svm"
37.0596020858644,37.0596020858644,"DEP","IYA","summer","EC-EARTH","svm"
