"Overall","variable","sp","climate","season","method"
0,"ICE","DMS","BCC-CSM1.1","winter","rf"
57.9328892594485,"SST","DMS","BCC-CSM1.1","winter","rf"
21.8883472529149,"SSTg","DMS","BCC-CSM1.1","winter","rf"
17.4401287816504,"WINu","DMS","BCC-CSM1.1","winter","rf"
21.8166769075284,"WINv","DMS","BCC-CSM1.1","winter","rf"
24.5709228330291,"CURu","DMS","BCC-CSM1.1","winter","rf"
20.8778569534076,"CURv","DMS","BCC-CSM1.1","winter","rf"
100,"SSH","DMS","BCC-CSM1.1","winter","rf"
13.7875274729405,"SSHg","DMS","BCC-CSM1.1","winter","rf"
36.1421223862219,"DEP","DMS","BCC-CSM1.1","winter","rf"
