"Overall","variable","sp","season","climate","method"
0,"ICE","SRP","summer","GISS-E2-H-CC","ann"
100,"SST","SRP","summer","GISS-E2-H-CC","ann"
38.5766001506897,"WINu","SRP","summer","GISS-E2-H-CC","ann"
39.5977768768574,"WINv","SRP","summer","GISS-E2-H-CC","ann"
41.4921284439317,"WIN","SRP","summer","GISS-E2-H-CC","ann"
28.4168187795517,"CURu","SRP","summer","GISS-E2-H-CC","ann"
12.477771598396,"CURv","SRP","summer","GISS-E2-H-CC","ann"
44.8137425751746,"CUR","SRP","summer","GISS-E2-H-CC","ann"
11.3497721706241,"SSTg","SRP","summer","GISS-E2-H-CC","ann"
70.8496966471114,"DEP","SRP","summer","GISS-E2-H-CC","ann"
